id,name,town,current_category,subcategory,website,tier,confidence,reasoning,suggested_category,meta_excerpt
329,The Yard,Chilmark,Restaurant,,http://dancetheyard.org/,Tier 2,low,fallback: current category is restaurant/food,,"The Yard is a creation and performance platform for artists from around the globe, and we offer exhilarating, wide-ranging, and educational arts experiences through performances, residencies, and comm…"
717,Tigerhawk Sandwich Co.,Vineyard Haven,Restaurant,,https://www.tigerhawkmv.com/,Tier 2,high,name matches food/dining (\bsandwich\b),,TigerHawk is a chef-driven Sandwich shop bringing you hand-crafted Sandwiches with locally sources ingredients.
331,Tuck & Holand Metal Sculptors,Vineyard Haven,Restaurant,,http://tuckandholand.com/,Tier 2,low,fallback: current category is restaurant/food,,"A Tuck &amp;amp; Holand weathervane is distinctive in its fine detail and craftsmanship. Each weathervane is sculpted by hand, an individual work of art widely regarded as among the finest available a…"
333,Vineyard Arts Project,Edgartown,Restaurant,,http://vineyardarts.org/,Tier 2,low,fallback: current category is restaurant/food,,
346,Vineyard Golf Club,Edgartown,Restaurant,,https://www.vineyardgolf.com/,Tier 2,low,fallback: current category is restaurant/food,,Vineyard Golf Club
320,Vineyard Preservation Trust,Edgartown,Restaurant,,http://vineyardtrust.org/,Tier 2,low,fallback: current category is restaurant/food,,
273,Vineyard Scripts,Unknown,Restaurant,,http://vineyardscripts.com/,Tier 2,high,"meta confirms restaurant (['restaurant', 'cuisine'])",,
189,Vineyard Take Out,West Tisbury,Restaurant,,https://www.vineyardtakeoutmenu.com/,Tier 2,low,fallback: current category is restaurant/food,,"View the menu, hours, address, and photos for Vineyard Take Out in West Tisbury, MA. Order online for delivery or pickup on Slicelife.com"
335,Washington Ledesma,Edgartown,Restaurant,,http://washingtonledesmamv.com/,Tier 2,low,fallback: current category is restaurant/food,,Washington Ledesma | Ceramics Artist | Painter | Oak Bluffs
225,Waterside Market,Vineyard Haven,Restaurant,,http://watersidemarket.com/,Tier 2,high,"meta confirms restaurant (['breakfast', 'cafe'])",,"Year-round market &amp; cafe offering all-day breakfast, salads, lobster rolls &amp; other sandwiches."
183,Winston,Oak Bluffs,Restaurant,,https://www.winstonskitchen-mv.com/,Tier 2,high,"meta confirms restaurant (['restaurant', 'dining', 'takeout'])",,Winston
127,Wolf's Den Pizzeria,Edgartown,Restaurant,,https://www.wolfsdenpizzeria.com/,Tier 2,low,fallback: current category is restaurant/food,,"View the menu, hours, address, and photos for Wolf&#x27;s Den Pizzeria in Edgartown, MA. Order online for delivery or pickup on Slicelife.com"
276,51art Gallery Located at the Shoppe With the Red Door,Vineyard Haven,Shopping & Specialty Retail,,http://www.theshoppewiththereddoor.com/,Tier 3,high,"name matches retail/wellness (\bgallery\b, \bshoppe\b)",,
351,Airportfitness,Unknown,Health & Wellness,,http://airportfitnessmv.com/,Tier 3,high,current category=retail/wellness + meta supports (['health club']),,"Welcome to Airport Fitness, Martha’s Vineyard’s premier year-round fitness facility. Join our community and achieve your fitness goals today!"
229,Allen Farm Sheep & Wool Company,Chilmark,Shopping & Specialty Retail,,http://allenfarm.com/,Tier 3,low,fallback: current category is shopping/retail,,"The Allen Farm, Martha’s Vineyard’s oldest historic farm, is located on South Road in Chilmark, Massachusetts. Since 1762, more than 13 generations of farmers continue to share the same lineage and th…"
361,"Allyson Cook Metell, Lmt & Associates",Vineyard Haven,Health & Wellness,,http://allysonlmt.com/,Tier 3,high,current category=retail/wellness + meta supports (['massage therapy']),,Allyson Cook provides world-class massage therapy in Vineyard Haven MA. Call and start improving your health today: (508) 696-1863
10,Aquinnah Shop,Aquinnah,Shopping & Specialty Retail,,https://www.tripadvisor.com/Restaurant_Review-g499462-d790513-Reviews-Aquinnah_Shop-Aquinnah_Martha_s_Vineyard_Massachusetts.html,Tier 3,high,name matches retail/wellness (\bshop\b),,
353,B Strong,Oak Bluffs,Health & Wellness,,http://b-strong.com/,Tier 3,low,fallback: current category is wellness/beauty,,"In business for over 15 years, our  little gym located in Oak Bluffs, MA. on Martha"
637,Boneyard Surf Co,Oak Bluffs,Shopping & Retail,,http://boneyardmv.com/,Tier 3,low,fallback: current category is shopping/retail,,A Martha&#39;s Vineyard surf brand.
399,Book a Hostel,Unknown,Other,,http://hiusa.org/,Tier 3,high,name matches retail/wellness (\bbooks?\b),,"HI USA youth hostels are affordable and welcome adults and guests of all ages. Plus, our on-site staff have insider tips to help you live like a local."
470,Brickman's,Vineyard Haven,Shopping & Retail,,http://brickmans.com/,Tier 3,low,fallback: current category is shopping/retail,,Brickman&#39;s
6,Bunch of Grapes Bookstore,Vineyard Haven,Shopping & Retail,,https://www.bunchofgrapes.com,Tier 3,high,name matches retail/wellness (\bbookstore\b),,
695,C'est La Vie,Vineyard Haven,Shopping & Retail,,https://gomarthasvineyard.com,Tier 3,low,fallback: current category is shopping/retail,,"Martha&#039;s Vineyard vacation portal with Island travel guides &amp; business directory check Martha&#039;s Vineyard ferry schedules, things to do, weather, events, book hotels rental homes get rest…"
478,Cb Stark Jewelers,Unknown,Shopping & Retail,,http://cbstark.com/,Tier 3,high,name matches retail/wellness (\bjewelers?\b),,CB Stark Jewelers is renowned jewelry store on Martha’s Vineyard and beyond. From hip and casual to upscale and elegant. Schedule an appointment today!
41,Chilmark General Store,Chilmark,Shopping & Specialty Retail,,http://chilmarkgeneralstore.com/,Tier 3,high,name matches retail/wellness (\bstore\b),,"We pride ourselves on being a community market where you can shop for everyday basics, fresh local produce, specialty foods, and household necessities."
487,Claudia Jewelry,Edgartown,Shopping & Retail,,http://claudia.jewelry/,Tier 3,high,name matches retail/wellness (\bjewelry\b),,
491,Conrado®,Vineyard Haven,Shopping & Retail,,http://shopconrado.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,"A sustainable clothing store and womenswear brand designed with love on Martha&#39;s Vineyard. Made by artisans in the Philippines using deadstock fabric. Find dresses, jumpsuits, and clothing inspire…"
270,Conroy Apothecary,Vineyard Haven,Medical Services & Providers,,http://conroy-apothecary.com/,Tier 3,high,name matches retail/wellness (\bapothecary\b),,"Your one-stop shop in West Tisbury on Martha&#39;s Vineyard for health, wellness, and seasonal gifts."
493,Crane Appliance,Vineyard Haven,Other,,http://craneappliance.com/,Tier 3,high,name matches retail/wellness (\bappliance\b),,"Crane Appliance specializing in . Serving East Falmouth, Vineyard Haven, Orleans, Oak Bluffs, Hyannis, Sandwich, Edgartown, Chilmark, Barnstable, Osterville and..."
239,Cronigs Market,Vineyard Haven,Shopping & Specialty Retail,,http://cronigsmarket.com/,Tier 3,low,fallback: current category is shopping/retail,,"There’s no substitute for quality, There’s no market like Cronig’s. learn more about our history and commitment here &gt;&gt; There’s no substitute for quality, There’s no market like Cronig’s. learn …"
355,Crossfitmarthas,Unknown,Health & Wellness,,http://crossfitmarthasvineyard.com/,Tier 3,low,fallback: current category is wellness/beauty,,Buy crossfitmarthasvineyard.com for 195 on GoDaddy via ExpiredDomains.com. This premium expired .com domain is ideal for Crossfit projects. Secure it today!
499,Divine Beauty + Wellness,Edgartown,Health & Wellness,,http://divinemv.com/,Tier 3,high,name matches retail/wellness (\bbeauty\b),,EXPERIENCE BEAUTY &amp; WELLNESS AT THE #1 award-winning spa on Martha
507,East Chop Sleep Shop,Vineyard Haven,Shopping & Retail,,http://eastchopsleepshop.com/,Tier 3,high,name matches retail/wellness (\bshop\b),,
510,Edgartown Books,Edgartown,Other,,http://edgartownbooks.com/,Tier 3,high,name matches retail/wellness (\bbooks?\b),,
515,Edgartown Hardware,Edgartown,Other,,http://edgartownhardware.com/,Tier 3,high,name matches retail/wellness (\bhardware\b),,
376,Edgartown Martha's Vineyard Hot Yoga Studio/yoga on the Vine,Edgartown,Health & Wellness,,http://yogaonthevine.com/,Tier 3,high,name matches retail/wellness (\byoga\b),,"Yoga on the Vine is the Martha’s Vineyard’s go-to yoga studio. Hot yoga and non-heated classes: Vinyasa, Yin, Pilates, Yoga Sculpt, Sound Baths, Beach Yoga. With small class sizes, a welcoming communi…"
518,Edgartown Paint Shoppe,Edgartown,Shopping & Retail,,http://edgartownpaintshoppe.com/,Tier 3,high,name matches retail/wellness (\bshoppe\b),,
290,Field Gallery,West Tisbury,Arts & Entertainment,,http://fieldgallery.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,Fine Art at Field Gallery
520,Fine Fettle Dispensary,Edgartown,Shopping & Retail,,http://finefettle.com/,Tier 3,low,fallback: current category is shopping/retail,,"Visit Fine Fettle, a trusted cannabis dispensary offering medical &amp; recreational cannabis products at 10+ locations across CT, MA, and GA."
523,Good Dog Goods,Vineyard Haven,Shopping & Retail,,http://gooddoggoods.com/,Tier 3,low,fallback: current category is shopping/retail,,"Good Dog Goods, Great Dog Essentials for Good Dogs"
7,Granary Gallery,West Tisbury,Arts & Entertainment,,https://www.granarygallery.com,Tier 3,high,name matches retail/wellness (\bgallery\b),,"A Fine American Art destination on Martha’s Vineyard representing Island Artists, alongside national, regional and exciting, emerging talent. A warm welcome awaits."
525,Granite Five & Ten,Edgartown,Shopping & Retail,,http://granitestores.com/,Tier 3,high,current category=retail/wellness + meta supports (['merchandise']),,Granite Five & Ten is Martha
89,Great Harbor Market,Edgartown,Shopping & Specialty Retail,,http://greatharbormarket.com/,Tier 3,low,fallback: current category is shopping/retail,,"Great Harbor Market in Edgartown offers fresh salads, hot and cold sandwiches and amazing Brazilian specialties all year long - come check out our daily specials!"
690,Handworks,Oak Bluffs,Shopping & Retail,,https://www.handworksgifts.com/,Tier 3,low,fallback: current category is shopping/retail,,"Authorized Dealer For Department 56 Villages (current & Retired), Byers Choice, Harbour Lights Lighthouses, Cat"
692,Harbor Craft Shop,Vineyard Haven,Shopping & Retail,,https://business.mvy.com/memberdirectory/Details/harbor-craft-shop-2286320,Tier 3,high,name matches retail/wellness (\bshop\b),,
688,Hatmarcha Gifts,Chilmark,Shopping & Retail,,https://www.hatmarchagifts.com/,Tier 3,high,name matches retail/wellness (\bgift),,"Hatmarcha Gifts is a Wampanoag-owned family business at the Gay Head Cliffs on Martha’s Vineyard. We carry Wampanoag-made wampum jewelry, scrimshaw, turquoise and silver jewelry, unique t-shirts and a…"
359,Hot Yoga MV,Vineyard Haven,Health & Wellness,,http://hotyogamv.com/,Tier 3,high,name matches retail/wellness (\byoga\b),,HOT YOGA MV is a beautiful hot yoga studio located on the magical island of Martha
685,Interiors Studio Martha's Vineyard,Vineyard Haven,Healthcare,,http://www.interiorsstudiomv.com/,Tier 3,low,fallback: current category is wellness/beauty,,
532,Island Aesthetics,Vineyard Haven,Other,,http://islandaestheticsmv.com/,Tier 3,high,name matches retail/wellness (\baesthetic),,
293,Island Folk Pottery,Chilmark,Arts & Entertainment,,http://islandfolkpottery.com/,Tier 3,high,name matches retail/wellness (\bpottery\b),,
668,Island Outfitters Oak Bluffs,Oak Bluffs,Contractors,,http://islandoutfittersmv.com/,Tier 3,high,name matches retail/wellness (\boutfitters?\b),,"Mens and Womens retail shop located in the post office sqaure in the town of Oak Bluffs on Martha&#39;s Vineyard. We are a hop, skip, and a jump away from the ferry. Come see what we are up to, 7 days…"
534,Islandalpaca,Vineyard Haven,Shopping & Retail,,http://islandalpaca.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,"island alpaca has for sale alpaca of superior fiber quality, conformation excellent genetic lines, with a farm store with alpaca clothing on sale."
260,Jim's Package Store,Oak Bluffs,Shopping & Specialty Retail,,http://jimspackagestore.com/,Tier 3,high,"name matches retail/wellness (\bstore\b, \bpackage\s+store\b)",,
91,Katama General Store,Edgartown,Restaurant,,http://katamageneral.com/,Tier 3,high,name matches retail/wellness (\bstore\b),,
687,Kin MV,Edgartown,Shopping & Retail,,http://kinmv.com/,Tier 3,low,fallback: current category is shopping/retail,,
544,King's Barber Shop,Vineyard Haven,Health & Wellness,,http://kingsbarbershopmv.com/,Tier 3,high,"name matches retail/wellness (\bshop\b, \bbarber\b)",,Kings Barbershop located on Martha
546,Kismet Outfitters,Edgartown,Other,,http://kismetoutfitters.com/,Tier 3,high,name matches retail/wellness (\boutfitters?\b),,Kismet Outfitters
549,Larry's Tackle Shop,Edgartown,Shopping & Retail,,http://larrystackle.com/,Tier 3,high,name matches retail/wellness (\bshop\b),,"Established in 1947, Larry"
551,Lazy Frog,Oak Bluffs,Shopping & Retail,,http://lazyfrogmv.com/,Tier 3,low,fallback: current category is shopping/retail,,"The Lazy Frog is a store located in Oak Bluffs on the island of Martha&#39;s Vineyard. We offer game, sport and fun."
295,Louisa Gould Gallery,Vineyard Haven,Arts & Entertainment,,http://louisagould.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,Louisa Gould Gallery was voted the best Martha
297,MV Glassworks,West Tisbury,Arts & Entertainment,,http://mvglassworks.com/,Tier 3,high,name matches retail/wellness (\bglassworks\b),,Welcome to Martha
300,MV Museum,Vineyard Haven,Arts & Entertainment,,http://mvmuseum.org/,Tier 3,high,name matches retail/wellness (\bmuseum\b),,"Explore Martha’s Vineyard Museum: exhibitions, family programs, and historic collections that connect visitors to the Island’s diverse heritage."
262,MV Wine Store,Edgartown,Shopping & Specialty Retail,,http://mvwinestore.com/,Tier 3,high,name matches retail/wellness (\bstore\b),,
557,Maggie's Salon,Vineyard Haven,Other,,http://maggiessalon.com/,Tier 3,high,name matches retail/wellness (\bsalon\b),,Maggie
696,Mardell's Gifts & Jewelry,Vineyard Haven,Shopping & Retail,,https://business.mvy.com/memberdirectory/Details/mardell-s-gifts-jewelry-2286091,Tier 3,high,"name matches retail/wellness (\bjewelry\b, \bgift)",,
565,Martha's Vineyard Made,West Tisbury,Shopping & Retail,,http://marthasvineyardmade.com/,Tier 3,high,current category=retail/wellness + meta supports (['online store']),,"Shop our exclusive online store featuring locally made Martha’s Vineyard products including jewelry, pottery, art and gift boxes. Enjoy shopping and supporting Martha’s Vineyard Makers just like you w…"
670,"Martha's Vineyard, Ma Store Location",Edgartown,Contractors,,https://charlestonshoeco.com/pages/marthas-vineyard-ma,Tier 3,high,name matches retail/wellness (\bstore\b),,"Explore Charleston Shoe Co. in Martha&amp;#39;s Vineyard, MA for chic and comfortable women&amp;#39;s footwear. Shop our collection designed for modern women."
375,Marthas Vineyard Yoga Barn,West Tisbury,Restaurant,,http://marthas-vineyard-yoga-barn.com/,Tier 3,high,name matches retail/wellness (\byoga\b),,
364,Megan Grennan Yoga,West Tisbury,Health & Wellness,,http://meganyogamv.com/,Tier 3,high,name matches retail/wellness (\byoga\b),,"For 25 years Megan has been teaching students with integrity, insight and love to use the ancient practice of yoga to better know themselves. Mirroring students back to the perfect system of guidance …"
45,Menemsha Gallery,Chilmark,Arts & Entertainment,,http://menemshagallery.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,
304,Merry Farm Pottery,West Tisbury,Arts & Entertainment,,http://merryfarmpottery.com/,Tier 3,high,name matches retail/wellness (\bpottery\b),,Micah Thanhauser functional and ceremonial pottery for home and altar. Handmade in NC.
308,Moore Family Gallery,Oak Bluffs,Arts & Entertainment,,http://moorefamilygallery.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,
693,Neptune's Sea Chest,Vineyard Haven,Shopping & Retail,,https://business.mvy.com/memberdirectory/Details/the-sea-chest-2286577,Tier 3,low,fallback: current category is shopping/retail,,
583,North Line Shell,Edgartown,Shopping & Retail,,http://northlineshell.com/,Tier 3,high,current category=retail/wellness + meta supports (['retail']),,"North Line Shell offers a full convenience store, automatic car wash, vacuums, air pump, propane exchange.We sell fresh breakfast and lunch sandwiches made daily at  https://greatharbormarket.com/"
694,Off Main,Vineyard Haven,Shopping & Retail,,https://gomarthasvineyard.com/directory/main,Tier 3,low,fallback: current category is shopping/retail,,"Wide variety of knick knacks home decor, books, old fashioned toys and baby clothes at reasonable prices."
691,Olive Branch Fair Trade,Vineyard Haven,Shopping & Retail,,http://www.olivebranchfairtrade.org/,Tier 3,high,"current category=retail/wellness + meta supports (['apparel', 'shop online'])",,"Shop Olive Branch Fair Trade for ethical apparel, olive oils, and more. Support artisans from Palestine and beyond. Visit or shop online."
357,Optometrist in Harvard Square,Vineyard Haven,Health & Wellness,,http://harvardsquareeyecare.com/,Tier 3,high,name matches retail/wellness (\boptometr),,"Harvard Square Eye Care offers comprehensive eye exams, dry eye treatment, and a curated selection of designer eyewear in Cambridge, Massachusetts."
365,Peakedhillstudio,Chilmark,Health & Wellness,,http://peakedhillstudio.com/,Tier 3,low,fallback: current category is wellness/beauty,,
684,Rentschler & Company Interiors on Martha's Vineyard,Vineyard Haven,Healthcare,,https://www.rentschlerinteriors.com/,Tier 3,low,fallback: current category is wellness/beauty,,Rentschler &amp; Company Interiors is an Interior Design Company on Martha
597,Revive by Sarka,Edgartown,Health & Wellness,,http://revivebysarka.com/,Tier 3,high,current category=retail/wellness + meta supports (['boutique']),,"The best organic facials, special occasion makeup, waxing &amp; award winning organic skincare spa on Martha&#039;s Vineyard since 2010."
665,Sail Surf and Paddle on Martha's Vineyard,Unknown,Shopping & Retail,,http://windsupmv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Wind&#039;s Up is the one-stop-shop for sail surf and paddle needs on Martha&#039;s Vineyard. Kayak, Sailboat, paddle board rentals, sales and lessons. Huge selection for sale and rent. Book rentals o…"
588,Salon,West Tisbury,Other,,http://panachesalonmv.com/,Tier 3,high,name matches retail/wellness (\bsalon\b),,Panache Salon is a hair salon in West Tisbury
603,Sanctuary Martha's Vineyard,Oak Bluffs,Shopping & Retail,,http://shopsanctuary.com/,Tier 3,low,fallback: current category is shopping/retail,,"Sanctuary Martha&#39;s Vineyard is your source for Inspirational Gift ideas. We strive to provide meaningful Inspirational Jewelry, Candles and Carved Stones that we personally hand select, for Spirit…"
606,Sea Bags,Vineyard Haven,Shopping & Retail,,http://seabags.com/,Tier 3,low,fallback: current category is shopping/retail,,"Sea Bags® Totes &amp; Accessories are handcrafted in Portland, Maine. Shop our designs made from recycled sail cloth. Our nautically-inspired bags are sustainably made in the USA."
608,Sea Legs,Unknown,Shopping & Retail,,http://sealegsmv.com/,Tier 3,high,current category=retail/wellness + meta supports (['apparel']),,A year-round island lifestyle shack delivering you a curated collection of apparel &amp; homegoods to live your best island life.
610,Sea Spa Salon,Edgartown,Health & Wellness,,http://seaspasalonmv.com/,Tier 3,high,"name matches retail/wellness (\bsalon\b, \bspa\b)",,"Relax, refresh, and glow at Sea Spa Salon in Edgartown, Martha’s Vineyard. Luxury hair, skincare, massage, nails, lashes, and bridal beauty services in a calming coastal spa environment."
616,Slate,Edgartown,Shopping & Retail,,http://slatemv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Slate is a fashion + lifestyle shop born in Edgartown, MA on the island of Martha&#39;s Vineyard. Tucked away under a sunshine hued striped awning, our storefront offers a carefully curated assortment…"
620,Soft As a Grape,Vineyard Haven,Shopping & Retail,,http://softasagrape.com/,Tier 3,high,"current category=retail/wellness + meta supports (['retail', 'online store'])",,Online Store
625,Spa L'eau MV,Edgartown,Health & Wellness,,http://spaleaumv.com/,Tier 3,high,name matches retail/wellness (\bspa\b),,"One Mariners Landing #C, Edgartown +508.292.1235 Store hours may vary. Please text us to schedule your appointment. 508 292-1235"
626,Stefanie Wolf Designs Artisan Jewelry From Martha's Vineyard,Oak Bluffs,Shopping & Retail,,http://stefaniewolf.com/,Tier 3,high,name matches retail/wellness (\bjewelry\b),,"Jewelry store &amp; boutique on Martha&#39;s Vineyard selling Stefanie Wolf&#39;s designs. Shop online for Stefanie&#39;s colorful, handcrafted jewelry."
689,Stony Creek Gifts,Aquinnah,Shopping & Retail,,https://business.mvy.com/memberdirectory/Details/stony-creek-gifts-2228705,Tier 3,high,name matches retail/wellness (\bgift),,
631,Talita Destefani Beauty Lounge,Vineyard Haven,Other,,http://talitadestefani.com/,Tier 3,high,name matches retail/wellness (\bbeauty\b),,Beauty Salon in Martha&#x27;s Vineyard: Wedding Makeup and Hair. Talita Destefani is specialist Hair Coloring Blondes.
555,Technical Apparel + Athletic Shoes,Vineyard Haven,Shopping & Retail,,http://shop.lululemon.com/,Tier 3,high,name matches retail/wellness (\bapparel\b),,"lululemon activewear, loungewear and footwear for all the ways you love to move. Sweat, grow &amp; connect in performance apparel."
686,Tending Joy Artisan Shop,Chilmark,Shopping & Retail,,https://www.tendingjoy.com/,Tier 3,high,name matches retail/wellness (\bshop\b),,"Ingrid Goff Maidoff - Poet, Tending Joy Book and Gift Company,Tending Joy Blog.Book Arts, Soul Wisdom and Gifts from the heart of Martha&#39;s Vineyard."
669,The Great Put On,Edgartown,Shopping & Retail,,http://thegreatputonmv.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,Shop at the best clothing stores in Martha&#39;s Vineyard. Find exclusive couture and luxury fashion collections at The Great Put On MV. Visit us Now!
640,The Green Room,Vineyard Haven,Shopping & Retail,,http://greenroommv.com/,Tier 3,low,fallback: current category is shopping/retail,,Featured Brands                                Adventure out with style  View Lifestyle View Lifestyle  Shop Lifestyle    Shop Lifestyle        Adventure knows no bounds.
257,The Net Result,Vineyard Haven,Shopping & Specialty Retail,,http://mvseafood.com/,Tier 3,low,fallback: current category is shopping/retail,,An Upper Sale Fish Market
244,The Reliable Market,Oak Bluffs,Shopping & Specialty Retail,,http://thereliablemarket.com/,Tier 3,low,fallback: current category is shopping/retail,,"Reliable Market is your Shurfine local supermarket located in Oak Bluffs, Massachusetts."
648,Tisbury Toy Box,Vineyard Haven,Other,,http://tisburytoybox.com/,Tier 3,high,name matches retail/wellness (\btoys?\b),,See what's in stock right now at Tisbury Toy Box on Martha's Vineyard.
181,Tony's Market,Oak Bluffs,Shopping & Specialty Retail,,http://tonysmarketmv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Tony&#039;s Market in Oak Bluffs is your convenient stop for groceries, beer/wine, coffee &amp; deli items, since 1877. Delicious fresh meals to go, baked goods &amp; more."
682,Tracker Home Decor,Edgartown,Healthcare,,http://www.trackerhomedecor.com/,Tier 3,low,fallback: current category is wellness/beauty,,Martha
367,Vcmpt,Edgartown,Health & Wellness,,http://vcmpt.com/,Tier 3,low,fallback: current category is wellness/beauty,,Home - Vineyard Complementary Medicine - comprehensive wellness and pain relief conveniently located for Edgartown call (508) 693-3800
652,Vineyard Decorators,Vineyard Haven,Shopping & Retail,,http://vineyarddecorators.com/,Tier 3,low,fallback: current category is shopping/retail,,"Vineyard Decorators is your premier supplier of high-quality coastal themed home décor, located on Martha’s Vineyard. Visit us to create your at-home oasis."
249,Vineyard Grocer,Vineyard Haven,Shopping & Specialty Retail,,http://vineyardgrocer.com/,Tier 3,high,name matches retail/wellness (\bgrocer),,"Discover the best market in Martha&#039;s Vineyard, open &amp; running for more than 30 years! We offer fresh organic foods, daily-made meals, and a wide variety of products. Enjoy a best shopping exp…"
656,Vineyard Hearth Patio & Spa,West Tisbury,Shopping & Retail,,http://vineyardhearthpatioandspa.com/,Tier 3,high,name matches retail/wellness (\bspa\b),,Vineyard Hearth Pation and Spa is Martha
370,Vineyard Medical Care,Vineyard Haven,Healthcare,,http://vineyardmedicalcare.com/,Tier 3,low,fallback: current category is wellness/beauty,,
660,Vineyard Vines,Vineyard Haven,Shopping & Retail,,http://vineyardvines.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,"Shop vineyard vines for men&#x27;s, women&#x27;s and kid&#x27;s classic and casual clothing. Find high-quality pants, shirts, dresses and more."
372,Vineyard Vinyasa,Oak Bluffs,Health & Wellness,,http://vineyardvinyasamv.com/,Tier 3,low,fallback: current category is wellness/beauty,,
266,Vintage MV Wine & Spirits,Edgartown,Shopping & Specialty Retail,,http://vintagemvwine-spirits.com/,Tier 3,high,"name matches retail/wellness (\bvintage\b, \bwine\s+(?:&\s+)?spirits?\b)",,
337,Winter Street Gallery,Edgartown,Restaurant,,http://winterstreetgallery.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,Discover Martha
374,Ymca of Martha's Vineyard,Vineyard Haven,Health & Wellness,,http://ymcamv.org/,Tier 3,low,fallback: current category is wellness/beauty,,Capital Campaign ExpansionHelp us complete the DREAM!Learn MoreALEX&#8217;S PLACE IS OPEN!Monday &#8211; Friday | 2-6pmClick hereWe are hiring Summer Camp Counselors!!!Ready to have the best summer ev…
679,A. P. Fortes Plumbing and Heating,Vineyard Haven,Home Services & Trades,,https://gomarthasvineyard.com/directory/p-fortes-plumbing-and-heating,Tier 4,high,"name matches property/contractor (\bplumb, \bheating\b)",,Plumbing and Heating Contractors.
678,Brewer Insect & Animal Spraying,Edgartown,Other,,https://www.brewerspraying.com/,Tier 4,high,name matches property/contractor (\bspray),,"MARTHA’S VINEYARD BASED PROFESSIONAL INSECT &amp; ANIMAL SPRAYING. SPECIALIZING IN MOSQUITO, TICK, DEER, AND RODENT ANT PREVENTITIVE TREATMENTS. PEST CONTROL"
677,Brissette Electric Inc.,Vineyard Haven,Home Services & Trades,,http://briselectric.com/,Tier 4,high,name matches property/contractor (\belectric\b),,
681,"Callahan Plumbing and Heating, INC",Vineyard Haven,Home Services & Trades,,https://gomarthasvineyard.com/directory/callahan-plumbing-and-heating-inc,Tier 4,high,"name matches property/contractor (\bplumb, \bheating\b)",,
503,"E. C. Cottle, Inc.",Edgartown,Shopping & Retail,,http://eccottle.com/,Tier 4,medium,meta mentions contractor work: ['masonry'],,"E.C. Cottle, Inc. is a full-service, family owned and operated lumberyard serving homeowners and building professionals on Martha’s Vineyard. With two locations in West Tisbury and Edgartown, and a sp…"
286,Eisenhauer Gallery,Edgartown,Arts & Entertainment,,http://eisenhauergallery.com/,Tier 4,medium,meta mentions contractor work: ['painting'],,"The Eisenhauer Gallery is known for its eclectic paintings and playful but elegant showroom. Over 40 artists from places as far away as New Zealand and as local as Chilmark, MA showcase work that stim…"
667,Erica Wilson INC,Edgartown,Contractors,,https://ericawilson.com/,Tier 4,low,fallback: current category is contractor,,"Founded 1963. Women&#39;s contemporary lifestyle fashion brand featuring pajamas, dresses, and needlepoint celebrating the landscape and lifestyle of Nantucket, born from America&#39;s First Lady of s…"
683,Hutker Architects INC,Vineyard Haven,Building & Construction,,http://www.hutkerarchitects.com/,Tier 4,high,name matches property/contractor (\barchitect),,"For more than 25 years, the team at Hutker Architects has been helping families and individuals create one-of-a-kind homes in New England."
671,Lani Beach Club,Vineyard Haven,Contractors,,http://www.lanibeachclub.com/,Tier 4,low,fallback: current category is contractor,,
673,Lilly Pulitzer,Edgartown,Contractors,,https://www.lillypulitzer.com/store/details/?storeId=80228-289&city=edgartown&utm_source=gmb&utm_medium=organic,Tier 4,low,fallback: current category is contractor,,"Shop Lilly Pulitzer&rsquo;s women&rsquo;s clothing, accessories, and more at Edgartown in Edgartown. See more for contact information, directions, and find other Lilly Pulitzer stores near you!"
680,Lowe Energy Design Inc.,Vineyard Haven,Building & Construction,,https://www.loweenergydesign.com/,Tier 4,high,name matches property/contractor (\benergy\s+design\b),,"Lowe Energy Design Inc. is your number one HVAC contractor in West Tisbury, Massachusetts.  With over 27 years of experience, trust Lowe Energy Design Inc. to get the job done right!"
658,M&b Remodeling,Vineyard Haven,Other,,http://vineyardhomecenter.com/,Tier 4,high,name matches property/contractor (\bremodel),,
569,Martha's Vineyard Tile Company Inc.,Vineyard Haven,Other,,http://mvtileco.com/,Tier 4,high,name matches property/contractor (\btile\s+company\b),,
672,Rainy Day,Vineyard Haven,Contractors,,http://rainydaymv.com/,Tier 4,low,fallback: current category is contractor,,"A boutique retail store in Vineyard Haven, MA - from kids clothes, to house ware, jewelry, and trinkets; there is something for everyone!"
485,Account Suspended,Unknown,Professional Services,,http://circuitstylesalon.com/,Tier 6,low,JUNK RECORD: matches /^account\s+suspended$/,,
