id,name,town,current_category,subcategory,website,tier,confidence,reasoning,suggested_category,meta_excerpt
684,Rentschler & Company Interiors on Martha's Vineyard,Vineyard Haven,Healthcare,,https://www.rentschlerinteriors.com/,Tier 3,low,fallback: current category is wellness/beauty,,Rentschler &amp; Company Interiors is an Interior Design Company on Martha
597,Revive by Sarka,Edgartown,Health & Wellness,,http://revivebysarka.com/,Tier 3,high,current category=retail/wellness + meta supports (['boutique']),,"The best organic facials, special occasion makeup, waxing &amp; award winning organic skincare spa on Martha&#039;s Vineyard since 2010."
665,Sail Surf and Paddle on Martha's Vineyard,Unknown,Shopping & Retail,,http://windsupmv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Wind&#039;s Up is the one-stop-shop for sail surf and paddle needs on Martha&#039;s Vineyard. Kayak, Sailboat, paddle board rentals, sales and lessons. Huge selection for sale and rent. Book rentals o…"
588,Salon,West Tisbury,Other,,http://panachesalonmv.com/,Tier 3,high,name matches retail/wellness (\bsalon\b),,Panache Salon is a hair salon in West Tisbury
603,Sanctuary Martha's Vineyard,Oak Bluffs,Shopping & Retail,,http://shopsanctuary.com/,Tier 3,low,fallback: current category is shopping/retail,,"Sanctuary Martha&#39;s Vineyard is your source for Inspirational Gift ideas. We strive to provide meaningful Inspirational Jewelry, Candles and Carved Stones that we personally hand select, for Spirit…"
606,Sea Bags,Vineyard Haven,Shopping & Retail,,http://seabags.com/,Tier 3,low,fallback: current category is shopping/retail,,"Sea Bags® Totes &amp; Accessories are handcrafted in Portland, Maine. Shop our designs made from recycled sail cloth. Our nautically-inspired bags are sustainably made in the USA."
608,Sea Legs,Unknown,Shopping & Retail,,http://sealegsmv.com/,Tier 3,high,current category=retail/wellness + meta supports (['apparel']),,A year-round island lifestyle shack delivering you a curated collection of apparel &amp; homegoods to live your best island life.
610,Sea Spa Salon,Edgartown,Health & Wellness,,http://seaspasalonmv.com/,Tier 3,high,"name matches retail/wellness (\bsalon\b, \bspa\b)",,"Relax, refresh, and glow at Sea Spa Salon in Edgartown, Martha’s Vineyard. Luxury hair, skincare, massage, nails, lashes, and bridal beauty services in a calming coastal spa environment."
616,Slate,Edgartown,Shopping & Retail,,http://slatemv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Slate is a fashion + lifestyle shop born in Edgartown, MA on the island of Martha&#39;s Vineyard. Tucked away under a sunshine hued striped awning, our storefront offers a carefully curated assortment…"
620,Soft As a Grape,Vineyard Haven,Shopping & Retail,,http://softasagrape.com/,Tier 3,high,"current category=retail/wellness + meta supports (['retail', 'online store'])",,Online Store
625,Spa L'eau MV,Edgartown,Health & Wellness,,http://spaleaumv.com/,Tier 3,high,name matches retail/wellness (\bspa\b),,"One Mariners Landing #C, Edgartown +508.292.1235 Store hours may vary. Please text us to schedule your appointment. 508 292-1235"
626,Stefanie Wolf Designs Artisan Jewelry From Martha's Vineyard,Oak Bluffs,Shopping & Retail,,http://stefaniewolf.com/,Tier 3,high,name matches retail/wellness (\bjewelry\b),,"Jewelry store &amp; boutique on Martha&#39;s Vineyard selling Stefanie Wolf&#39;s designs. Shop online for Stefanie&#39;s colorful, handcrafted jewelry."
689,Stony Creek Gifts,Aquinnah,Shopping & Retail,,https://business.mvy.com/memberdirectory/Details/stony-creek-gifts-2228705,Tier 3,high,name matches retail/wellness (\bgift),,
631,Talita Destefani Beauty Lounge,Vineyard Haven,Other,,http://talitadestefani.com/,Tier 3,high,name matches retail/wellness (\bbeauty\b),,Beauty Salon in Martha&#x27;s Vineyard: Wedding Makeup and Hair. Talita Destefani is specialist Hair Coloring Blondes.
555,Technical Apparel + Athletic Shoes,Vineyard Haven,Shopping & Retail,,http://shop.lululemon.com/,Tier 3,high,name matches retail/wellness (\bapparel\b),,"lululemon activewear, loungewear and footwear for all the ways you love to move. Sweat, grow &amp; connect in performance apparel."
686,Tending Joy Artisan Shop,Chilmark,Shopping & Retail,,https://www.tendingjoy.com/,Tier 3,high,name matches retail/wellness (\bshop\b),,"Ingrid Goff Maidoff - Poet, Tending Joy Book and Gift Company,Tending Joy Blog.Book Arts, Soul Wisdom and Gifts from the heart of Martha&#39;s Vineyard."
669,The Great Put On,Edgartown,Shopping & Retail,,http://thegreatputonmv.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,Shop at the best clothing stores in Martha&#39;s Vineyard. Find exclusive couture and luxury fashion collections at The Great Put On MV. Visit us Now!
640,The Green Room,Vineyard Haven,Shopping & Retail,,http://greenroommv.com/,Tier 3,low,fallback: current category is shopping/retail,,Featured Brands                                Adventure out with style  View Lifestyle View Lifestyle  Shop Lifestyle    Shop Lifestyle        Adventure knows no bounds.
257,The Net Result,Vineyard Haven,Shopping & Specialty Retail,,http://mvseafood.com/,Tier 3,low,fallback: current category is shopping/retail,,An Upper Sale Fish Market
244,The Reliable Market,Oak Bluffs,Shopping & Specialty Retail,,http://thereliablemarket.com/,Tier 3,low,fallback: current category is shopping/retail,,"Reliable Market is your Shurfine local supermarket located in Oak Bluffs, Massachusetts."
648,Tisbury Toy Box,Vineyard Haven,Other,,http://tisburytoybox.com/,Tier 3,high,name matches retail/wellness (\btoys?\b),,See what's in stock right now at Tisbury Toy Box on Martha's Vineyard.
181,Tony's Market,Oak Bluffs,Shopping & Specialty Retail,,http://tonysmarketmv.com/,Tier 3,low,fallback: current category is shopping/retail,,"Tony&#039;s Market in Oak Bluffs is your convenient stop for groceries, beer/wine, coffee &amp; deli items, since 1877. Delicious fresh meals to go, baked goods &amp; more."
682,Tracker Home Decor,Edgartown,Healthcare,,http://www.trackerhomedecor.com/,Tier 3,low,fallback: current category is wellness/beauty,,Martha
367,Vcmpt,Edgartown,Health & Wellness,,http://vcmpt.com/,Tier 3,low,fallback: current category is wellness/beauty,,Home - Vineyard Complementary Medicine - comprehensive wellness and pain relief conveniently located for Edgartown call (508) 693-3800
652,Vineyard Decorators,Vineyard Haven,Shopping & Retail,,http://vineyarddecorators.com/,Tier 3,low,fallback: current category is shopping/retail,,"Vineyard Decorators is your premier supplier of high-quality coastal themed home décor, located on Martha’s Vineyard. Visit us to create your at-home oasis."
249,Vineyard Grocer,Vineyard Haven,Shopping & Specialty Retail,,http://vineyardgrocer.com/,Tier 3,high,name matches retail/wellness (\bgrocer),,"Discover the best market in Martha&#039;s Vineyard, open &amp; running for more than 30 years! We offer fresh organic foods, daily-made meals, and a wide variety of products. Enjoy a best shopping exp…"
656,Vineyard Hearth Patio & Spa,West Tisbury,Shopping & Retail,,http://vineyardhearthpatioandspa.com/,Tier 3,high,name matches retail/wellness (\bspa\b),,Vineyard Hearth Pation and Spa is Martha
370,Vineyard Medical Care,Vineyard Haven,Healthcare,,http://vineyardmedicalcare.com/,Tier 3,low,fallback: current category is wellness/beauty,,
660,Vineyard Vines,Vineyard Haven,Shopping & Retail,,http://vineyardvines.com/,Tier 3,high,current category=retail/wellness + meta supports (['clothing']),,"Shop vineyard vines for men&#x27;s, women&#x27;s and kid&#x27;s classic and casual clothing. Find high-quality pants, shirts, dresses and more."
372,Vineyard Vinyasa,Oak Bluffs,Health & Wellness,,http://vineyardvinyasamv.com/,Tier 3,low,fallback: current category is wellness/beauty,,
266,Vintage MV Wine & Spirits,Edgartown,Shopping & Specialty Retail,,http://vintagemvwine-spirits.com/,Tier 3,high,"name matches retail/wellness (\bvintage\b, \bwine\s+(?:&\s+)?spirits?\b)",,
337,Winter Street Gallery,Edgartown,Restaurant,,http://winterstreetgallery.com/,Tier 3,high,name matches retail/wellness (\bgallery\b),,Discover Martha
374,Ymca of Martha's Vineyard,Vineyard Haven,Health & Wellness,,http://ymcamv.org/,Tier 3,low,fallback: current category is wellness/beauty,,Capital Campaign ExpansionHelp us complete the DREAM!Learn MoreALEX&#8217;S PLACE IS OPEN!Monday &#8211; Friday | 2-6pmClick hereWe are hiring Summer Camp Counselors!!!Ready to have the best summer ev…
